URL,Final URL,Status,Response Time (ms),Size (KB),Word Count,Text/HTML Ratio (%),Indexable,Indexability Reason,Severity,Issue Type,Issue Description,Title,Meta Description,H1,Canonical,Internal Links Out
https://registrocivildigital.es/registros-civiles/alava/salvatierra,https://registrocivildigital.es/registros-civiles/alava/salvatierra,200,80,62.7,1885,19.7,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Salvatierra / Agurain · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Salvatierra / Agurain, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Salvatierra / Agurain,https://registrocivildigital.es/registros-civiles/alava/salvatierra,66
https://registrocivildigital.es/registros-civiles/alava/salvatierra,https://registrocivildigital.es/registros-civiles/alava/salvatierra,200,80,62.7,1885,19.7,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Salvatierra / Agurain · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Salvatierra / Agurain, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Salvatierra / Agurain,https://registrocivildigital.es/registros-civiles/alava/salvatierra,66
https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,200,51,69.9,2232,21.0,indexable,,warning,title-too-long,"Title is too long (67 chars): ""Registro Civil Vitoria-Gasteiz · Certificados, contacto y ubicación...""","Registro Civil Vitoria-Gasteiz · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Vitoria-Gasteiz, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Vitoria-Gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,77
https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,200,51,69.9,2232,21.0,indexable,,warning,meta-description-too-long,"Meta description is too long (178 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Vitoria-Gasteiz · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Vitoria-Gasteiz, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Vitoria-Gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,77
https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,200,51,69.9,2232,21.0,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Vitoria-Gasteiz · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Vitoria-Gasteiz, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Vitoria-Gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,77
https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,200,51,69.9,2232,21.0,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Vitoria-Gasteiz · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Vitoria-Gasteiz, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Vitoria-Gasteiz,https://registrocivildigital.es/registros-civiles/alava/vitoria-gasteiz,77
https://registrocivildigital.es/registros-civiles/alava/laguardia,https://registrocivildigital.es/registros-civiles/alava/laguardia,200,63,61.7,2073,21.9,indexable,,warning,title-too-long,"Title is too long (72 chars): ""Registro Civil Laguardia / Biasteri · Certificados, contacto y ubicaci...""","Registro Civil Laguardia / Biasteri · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Laguardia / Biasteri, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Laguardia / Biasteri,https://registrocivildigital.es/registros-civiles/alava/laguardia,66
https://registrocivildigital.es/registros-civiles/alava/laguardia,https://registrocivildigital.es/registros-civiles/alava/laguardia,200,63,61.7,2073,21.9,indexable,,warning,meta-description-too-long,"Meta description is too long (183 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Laguardia / Biasteri · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Laguardia / Biasteri, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Laguardia / Biasteri,https://registrocivildigital.es/registros-civiles/alava/laguardia,66
https://registrocivildigital.es/registros-civiles/alava/laguardia,https://registrocivildigital.es/registros-civiles/alava/laguardia,200,63,61.7,2073,21.9,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Laguardia / Biasteri · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Laguardia / Biasteri, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Laguardia / Biasteri,https://registrocivildigital.es/registros-civiles/alava/laguardia,66
https://registrocivildigital.es/registros-civiles/alava/laguardia,https://registrocivildigital.es/registros-civiles/alava/laguardia,200,63,61.7,2073,21.9,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Laguardia / Biasteri · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Laguardia / Biasteri, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Laguardia / Biasteri,https://registrocivildigital.es/registros-civiles/alava/laguardia,66
https://registrocivildigital.es/registros-civiles/alava/labastida,https://registrocivildigital.es/registros-civiles/alava/labastida,200,94,57.9,1586,17.8,indexable,,warning,title-too-long,"Title is too long (71 chars): ""Registro Civil Labastida / Bastida · Certificados, contacto y ubicació...""","Registro Civil Labastida / Bastida · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Labastida / Bastida, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Labastida / Bastida,https://registrocivildigital.es/registros-civiles/alava/labastida,66
https://registrocivildigital.es/registros-civiles/alava/labastida,https://registrocivildigital.es/registros-civiles/alava/labastida,200,94,57.9,1586,17.8,indexable,,warning,meta-description-too-long,"Meta description is too long (182 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Labastida / Bastida · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Labastida / Bastida, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Labastida / Bastida,https://registrocivildigital.es/registros-civiles/alava/labastida,66
https://registrocivildigital.es/registros-civiles/alava/labastida,https://registrocivildigital.es/registros-civiles/alava/labastida,200,94,57.9,1586,17.8,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Labastida / Bastida · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Labastida / Bastida, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Labastida / Bastida,https://registrocivildigital.es/registros-civiles/alava/labastida,66
https://registrocivildigital.es/registros-civiles/alava/labastida,https://registrocivildigital.es/registros-civiles/alava/labastida,200,94,57.9,1586,17.8,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Labastida / Bastida · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Labastida / Bastida, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Labastida / Bastida,https://registrocivildigital.es/registros-civiles/alava/labastida,66
https://registrocivildigital.es/registros-civiles/alava/elciego,https://registrocivildigital.es/registros-civiles/alava/elciego,200,72,60.0,1853,20.7,indexable,,warning,title-too-long,"Title is too long (70 chars): ""Registro Civil Elciego / Eltziego · Certificados, contacto y ubicación...""","Registro Civil Elciego / Eltziego · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Elciego / Eltziego, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Elciego / Eltziego,https://registrocivildigital.es/registros-civiles/alava/elciego,66
https://registrocivildigital.es/registros-civiles/alava/elciego,https://registrocivildigital.es/registros-civiles/alava/elciego,200,72,60.0,1853,20.7,indexable,,warning,meta-description-too-long,"Meta description is too long (181 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Elciego / Eltziego · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Elciego / Eltziego, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Elciego / Eltziego,https://registrocivildigital.es/registros-civiles/alava/elciego,66
https://registrocivildigital.es/registros-civiles/alava/elciego,https://registrocivildigital.es/registros-civiles/alava/elciego,200,72,60.0,1853,20.7,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Elciego / Eltziego · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Elciego / Eltziego, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Elciego / Eltziego,https://registrocivildigital.es/registros-civiles/alava/elciego,66
https://registrocivildigital.es/registros-civiles/alava/elciego,https://registrocivildigital.es/registros-civiles/alava/elciego,200,72,60.0,1853,20.7,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Elciego / Eltziego · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Elciego / Eltziego, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Elciego / Eltziego,https://registrocivildigital.es/registros-civiles/alava/elciego,66
https://registrocivildigital.es/registros-civiles/alava/artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,200,57,58.5,1735,19.5,indexable,,warning,title-too-long,"Title is too long (62 chars): ""Registro Civil Artziniega · Certificados, contacto y ubicación...""","Registro Civil Artziniega · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Artziniega, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,66
https://registrocivildigital.es/registros-civiles/alava/artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,200,57,58.5,1735,19.5,indexable,,warning,meta-description-too-long,"Meta description is too long (173 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Artziniega · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Artziniega, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,66
https://registrocivildigital.es/registros-civiles/alava/artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,200,57,58.5,1735,19.5,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Artziniega · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Artziniega, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,66
https://registrocivildigital.es/registros-civiles/alava/artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,200,57,58.5,1735,19.5,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Artziniega · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Artziniega, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Artziniega,https://registrocivildigital.es/registros-civiles/alava/artziniega,66
https://registrocivildigital.es/registros-civiles/alava/ayala,https://registrocivildigital.es/registros-civiles/alava/ayala,200,65,58.4,1738,19.2,indexable,,warning,title-too-long,"Title is too long (65 chars): ""Registro Civil Ayala / Aiara · Certificados, contacto y ubicación...""","Registro Civil Ayala / Aiara · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Ayala / Aiara, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Ayala / Aiara,https://registrocivildigital.es/registros-civiles/alava/ayala,66
https://registrocivildigital.es/registros-civiles/alava/ayala,https://registrocivildigital.es/registros-civiles/alava/ayala,200,65,58.4,1738,19.2,indexable,,warning,meta-description-too-long,"Meta description is too long (176 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Ayala / Aiara · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Ayala / Aiara, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Ayala / Aiara,https://registrocivildigital.es/registros-civiles/alava/ayala,66
https://registrocivildigital.es/registros-civiles/alava/ayala,https://registrocivildigital.es/registros-civiles/alava/ayala,200,65,58.4,1738,19.2,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Ayala / Aiara · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Ayala / Aiara, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Ayala / Aiara,https://registrocivildigital.es/registros-civiles/alava/ayala,66
https://registrocivildigital.es/registros-civiles/alava/ayala,https://registrocivildigital.es/registros-civiles/alava/ayala,200,65,58.4,1738,19.2,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Ayala / Aiara · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Ayala / Aiara, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Ayala / Aiara,https://registrocivildigital.es/registros-civiles/alava/ayala,66
https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,200,75,59.7,1745,19.9,indexable,,warning,title-too-long,"Title is too long (68 chars): ""Registro Civil Alegría-Dulantzi · Certificados, contacto y ubicación...""","Registro Civil Alegría-Dulantzi · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Alegría-Dulantzi, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Alegría-Dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,66
https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,200,75,59.7,1745,19.9,indexable,,warning,meta-description-too-long,"Meta description is too long (179 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Alegría-Dulantzi · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Alegría-Dulantzi, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Alegría-Dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,66
https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,200,75,59.7,1745,19.9,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Alegría-Dulantzi · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Alegría-Dulantzi, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Alegría-Dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,66
https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,200,75,59.7,1745,19.9,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Alegría-Dulantzi · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Alegría-Dulantzi, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Alegría-Dulantzi,https://registrocivildigital.es/registros-civiles/alava/alegria-dulantzi,66
https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,200,94,59.3,1824,19.7,indexable,,warning,title-too-long,"Title is too long (64 chars): ""Registro Civil Iruña de Oca · Certificados, contacto y ubicación...""","Registro Civil Iruña de Oca · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Iruña de Oca, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Iruña de Oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,66
https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,200,94,59.3,1824,19.7,indexable,,warning,meta-description-too-long,"Meta description is too long (175 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Iruña de Oca · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Iruña de Oca, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Iruña de Oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,66
https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,200,94,59.3,1824,19.7,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Iruña de Oca · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Iruña de Oca, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Iruña de Oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,66
https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,200,94,59.3,1824,19.7,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Iruña de Oca · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Iruña de Oca, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Iruña de Oca,https://registrocivildigital.es/registros-civiles/alava/iruna-de-oca,66
https://registrocivildigital.es/registros-civiles/alava/campezo,https://registrocivildigital.es/registros-civiles/alava/campezo,200,83,58.9,1735,19.1,indexable,,warning,title-too-long,"Title is too long (69 chars): ""Registro Civil Campezo / Kanpezu · Certificados, contacto y ubicación...""","Registro Civil Campezo / Kanpezu · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Campezo / Kanpezu, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Campezo / Kanpezu,https://registrocivildigital.es/registros-civiles/alava/campezo,66
https://registrocivildigital.es/registros-civiles/alava/campezo,https://registrocivildigital.es/registros-civiles/alava/campezo,200,83,58.9,1735,19.1,indexable,,warning,meta-description-too-long,"Meta description is too long (180 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Campezo / Kanpezu · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Campezo / Kanpezu, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Campezo / Kanpezu,https://registrocivildigital.es/registros-civiles/alava/campezo,66
https://registrocivildigital.es/registros-civiles/alava/campezo,https://registrocivildigital.es/registros-civiles/alava/campezo,200,83,58.9,1735,19.1,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Campezo / Kanpezu · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Campezo / Kanpezu, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Campezo / Kanpezu,https://registrocivildigital.es/registros-civiles/alava/campezo,66
https://registrocivildigital.es/registros-civiles/alava/campezo,https://registrocivildigital.es/registros-civiles/alava/campezo,200,83,58.9,1735,19.1,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Campezo / Kanpezu · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Campezo / Kanpezu, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Campezo / Kanpezu,https://registrocivildigital.es/registros-civiles/alava/campezo,66
https://registrocivildigital.es/registros-civiles/alava/bernedo,https://registrocivildigital.es/registros-civiles/alava/bernedo,200,86,59.8,1795,20.0,indexable,,warning,meta-description-too-long,"Meta description is too long (170 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Bernedo · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Bernedo, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Bernedo,https://registrocivildigital.es/registros-civiles/alava/bernedo,66
https://registrocivildigital.es/registros-civiles/alava/bernedo,https://registrocivildigital.es/registros-civiles/alava/bernedo,200,86,59.8,1795,20.0,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Bernedo · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Bernedo, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Bernedo,https://registrocivildigital.es/registros-civiles/alava/bernedo,66
https://registrocivildigital.es/registros-civiles/alava/bernedo,https://registrocivildigital.es/registros-civiles/alava/bernedo,200,86,59.8,1795,20.0,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Bernedo · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Bernedo, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Bernedo,https://registrocivildigital.es/registros-civiles/alava/bernedo,66
https://registrocivildigital.es/registros-civiles/alava/penacerrada,https://registrocivildigital.es/registros-civiles/alava/penacerrada,200,58,59.9,1784,20.4,indexable,,warning,title-too-long,"Title is too long (74 chars): ""Registro Civil Peñacerrada-Urizaharra · Certificados, contacto y ubica...""","Registro Civil Peñacerrada-Urizaharra · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Peñacerrada-Urizaharra, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Peñacerrada-Urizaharra,https://registrocivildigital.es/registros-civiles/alava/penacerrada,66
https://registrocivildigital.es/registros-civiles/alava/penacerrada,https://registrocivildigital.es/registros-civiles/alava/penacerrada,200,58,59.9,1784,20.4,indexable,,warning,meta-description-too-long,"Meta description is too long (185 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Peñacerrada-Urizaharra · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Peñacerrada-Urizaharra, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Peñacerrada-Urizaharra,https://registrocivildigital.es/registros-civiles/alava/penacerrada,66
https://registrocivildigital.es/registros-civiles/alava/penacerrada,https://registrocivildigital.es/registros-civiles/alava/penacerrada,200,58,59.9,1784,20.4,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Peñacerrada-Urizaharra · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Peñacerrada-Urizaharra, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Peñacerrada-Urizaharra,https://registrocivildigital.es/registros-civiles/alava/penacerrada,66
https://registrocivildigital.es/registros-civiles/alava/penacerrada,https://registrocivildigital.es/registros-civiles/alava/penacerrada,200,58,59.9,1784,20.4,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Peñacerrada-Urizaharra · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Peñacerrada-Urizaharra, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Peñacerrada-Urizaharra,https://registrocivildigital.es/registros-civiles/alava/penacerrada,66
https://registrocivildigital.es/registros-civiles/alava/aramaio,https://registrocivildigital.es/registros-civiles/alava/aramaio,200,66,46.7,920,13.4,indexable,,warning,meta-description-too-long,"Meta description is too long (170 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Aramaio · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Aramaio, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Aramaio,https://registrocivildigital.es/registros-civiles/alava/aramaio,68
https://registrocivildigital.es/registros-civiles/alava/aramaio,https://registrocivildigital.es/registros-civiles/alava/aramaio,200,66,46.7,920,13.4,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Aramaio · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Aramaio, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Aramaio,https://registrocivildigital.es/registros-civiles/alava/aramaio,68
https://registrocivildigital.es/registros-civiles/alava/aramaio,https://registrocivildigital.es/registros-civiles/alava/aramaio,200,66,46.7,920,13.4,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Aramaio · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Aramaio, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Aramaio,https://registrocivildigital.es/registros-civiles/alava/aramaio,68
https://registrocivildigital.es/registros-civiles/alava/arminon,https://registrocivildigital.es/registros-civiles/alava/arminon,200,98,45.8,813,12.0,indexable,,warning,meta-description-too-long,"Meta description is too long (170 chars): ""Solicita online tu certificado de nacimiento, matrimonio y defunción en el Regis...""","Registro Civil Armiñón · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Armiñón, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Armiñón,https://registrocivildigital.es/registros-civiles/alava/arminon,68
https://registrocivildigital.es/registros-civiles/alava/arminon,https://registrocivildigital.es/registros-civiles/alava/arminon,200,98,45.8,813,12.0,indexable,,warning,heading-skip,Heading hierarchy skips from H1 to H4,"Registro Civil Armiñón · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Armiñón, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Armiñón,https://registrocivildigital.es/registros-civiles/alava/arminon,68
https://registrocivildigital.es/registros-civiles/alava/arminon,https://registrocivildigital.es/registros-civiles/alava/arminon,200,98,45.8,813,12.0,indexable,,warning,empty-links,4 empty or hash-only link(s),"Registro Civil Armiñón · Certificados, contacto y ubicación","Solicita online tu certificado de nacimiento, matrimonio y defunción en el Registro Civil de Armiñón, Álava. Sin cita previa ni Cl@ve, con envío nacional e internacional.",Registro Civil de Armiñón,https://registrocivildigital.es/registros-civiles/alava/arminon,68
